Score,Steps,Bombs_placed,Invalid_moves,Epsilon
0,103,6,6,0.01
1,41,5,0,0.01
4,385,20,12,0.01
0,91,5,2,0.01
5,184,17,9,0.01
7,400,32,29,0.01
1,59,6,9,0.01
1,67,5,4,0.01
1,81,6,6,0.01
1,71,7,3,0.01
0,50,6,6,0.01
2,122,14,16,0.01
0,26,3,4,0.01
0,123,8,3,0.01
1,37,4,5,0.01
2,386,3,11,0.01
1,91,5,2,0.01
4,359,25,25,0.01
1,121,6,1,0.01
1,70,5,3,0.01
6,400,16,9,0.01
4,400,13,25,0.01
3,132,14,14,0.01
0,55,2,5,0.01
0,62,3,3,0.01
8,358,30,29,0.01
0,21,3,4,0.01
3,244,19,9,0.01
2,144,14,12,0.01
4,157,15,16,0.01
0,400,2,7,0.01
0,47,3,1,0.01
0,14,1,1,0.01
1,44,2,0,0.01
0,30,3,1,0.01
0,13,2,1,0.01
2,61,4,1,0.01
1,207,3,6,0.01
3,125,13,9,0.01
0,32,3,1,0.01
0,400,2,20,0.01
2,368,7,14,0.01
2,137,8,9,0.01
0,93,6,8,0.01
2,86,10,10,0.01
3,94,10,5,0.01
3,387,13,9,0.01
0,273,5,8,0.01
0,101,6,3,0.01
0,400,3,20,0.01
3,360,9,11,0.01
0,400,1,16,0.01
0,400,2,10,0.01
0,400,3,7,0.01
0,400,0,3,0.01
1,400,2,12,0.01
0,400,0,0,0.01
0,400,2,7,0.01
1,190,4,4,0.01
1,400,2,8,0.01
0,400,2,9,0.01
2,400,6,7,0.01
0,148,8,6,0.01
1,172,9,7,0.01
0,73,5,4,0.01
2,215,10,7,0.01
7,395,21,35,0.01
3,140,11,3,0.01
1,75,2,5,0.01
3,214,13,7,0.01
4,232,12,11,0.01
5,236,22,11,0.01
0,86,9,5,0.01
1,400,5,4,0.01
0,36,3,1,0.01
0,24,3,4,0.01
0,89,4,3,0.01
0,400,3,7,0.01
3,81,6,6,0.01
0,123,1,2,0.01
3,97,5,8,0.01
1,89,8,11,0.01
1,21,2,3,0.01
0,14,2,4,0.01
3,113,11,8,0.01
5,202,14,8,0.01
2,142,14,4,0.01
1,126,15,7,0.01
2,37,4,1,0.01
1,400,4,7,0.01
6,197,18,11,0.01
5,400,23,26,0.01
2,122,2,1,0.01
1,40,4,4,0.7
1,29,2,10,0.63
0,44,3,14,0.55
1,24,2,5,0.52
0,19,1,9,0.49
0,21,2,2,0.46
0,46,3,11,0.42
0,8,1,1,0.41
0,8,1,3,0.4
0,43,2,7,0.37
0,15,2,4,0.36
0,28,3,8,0.35
1,27,2,6,0.33
0,44,6,12,0.3
0,28,3,4,0.29
1,16,2,5,0.28
0,50,3,11,0.27
0,14,2,4,0.26
0,23,2,7,0.24
0,5,1,3,0.24
0,25,3,6,0.23
3,119,11,18,0.21
0,53,4,5,0.2
0,12,1,1,0.19
0,19,2,4,0.19
0,8,1,3,0.19
2,42,4,0,0.18
0,16,1,3,0.18
0,17,2,3,0.17
0,38,3,7,0.17
0,66,6,8,0.16
0,58,8,13,0.15
0,56,8,8,0.15
0,31,4,5,0.15
1,28,4,5,0.14
0,20,3,3,0.14
4,59,6,7,0.14
1,18,2,4,0.13
1,35,4,7,0.13
4,119,12,18,0.12
1,65,9,13,0.12
2,117,14,14,0.11
0,26,3,5,0.11
1,37,3,5,0.1
1,33,4,3,0.1
1,67,5,2,0.1
5,247,11,12,0.09
4,162,14,12,0.08
0,37,4,3,0.08
4,160,17,10,0.08
0,17,2,6,0.08
6,143,13,9,0.07
1,63,6,13,0.07
1,41,4,1,0.07
0,111,6,5,0.07
2,89,6,7,0.07
0,400,5,9,0.06
0,36,3,5,0.06
1,76,5,4,0.06
1,82,7,2,0.05
3,400,4,14,0.05
0,65,1,3,0.05
2,170,6,10,0.05
2,400,8,22,0.04
1,83,5,4,0.04
0,5,1,2,0.04
2,175,10,8,0.04
1,38,4,4,0.04
1,129,11,8,0.04
1,20,2,6,0.04
0,5,1,3,0.04
5,113,11,6,0.04
0,5,1,4,0.04
1,65,7,4,0.04
1,17,2,5,0.04
9,261,29,16,0.04
2,164,19,11,0.04
1,25,2,1,0.04
3,74,9,13,0.04
3,83,7,8,0.04
2,56,4,3,0.04
0,23,3,3,0.04
1,56,5,5,0.03
2,66,7,11,0.03
2,117,14,17,0.03
4,271,12,10,0.03
3,87,9,1,0.03
0,7,1,2,0.03
1,28,3,7,0.03
0,53,3,2,0.03
0,49,5,6,0.03
5,184,18,20,0.03
3,184,16,18,0.03
5,150,17,17,0.03
2,35,3,4,0.03
0,29,4,6,0.03
1,51,6,3,0.03
9,303,31,16,0.03
0,91,7,3,0.03
5,151,17,9,0.03
4,231,11,14,0.03
0,89,9,8,0.02
0,13,2,2,0.02
0,43,4,7,0.02
8,327,28,14,0.02
6,287,20,13,0.02
4,218,14,22,0.02
4,153,10,8,0.02
3,271,13,19,0.02
7,391,23,17,0.02
0,29,4,1,0.02
3,100,8,9,0.02
0,82,7,6,0.02
4,101,10,4,0.02
0,30,3,4,0.02
0,27,3,0,0.02
0,30,3,0,0.02
5,209,20,17,0.02
3,189,14,15,0.02
1,63,6,6,0.02
0,139,3,8,0.02
0,26,3,1,0.02
1,57,7,8,0.02
2,60,6,5,0.02
0,31,4,7,0.02
5,167,12,13,0.02
9,371,37,28,0.02
0,60,6,6,0.02
2,95,11,8,0.02
8,400,40,21,0.02
2,113,12,9,0.02
2,91,8,5,0.02
8,334,32,23,0.02
0,53,6,5,0.02
0,72,9,9,0.02
1,134,8,5,0.02
0,19,2,0,0.02
1,70,9,9,0.02
0,30,4,3,0.02
1,67,8,11,0.02
5,185,18,19,0.02
5,235,25,19,0.02
5,158,19,11,0.02
4,208,23,15,0.01
0,48,7,9,0.01
5,149,16,11,0.01
3,74,8,4,0.01
1,51,3,1,0.01
0,27,3,3,0.01
9,276,26,19,0.01
4,252,24,17,0.01
5,247,21,13,0.01
2,98,8,11,0.01
3,143,6,2,0.01
0,56,6,4,0.01
0,109,3,5,0.01
0,100,3,4,0.01
0,123,5,3,0.01
1,400,8,10,0.01
0,400,4,7,0.01
0,95,1,5,0.01
1,28,3,1,0.01
0,330,7,6,0.01
0,144,1,4,0.01
0,220,4,3,0.01
2,82,6,2,0.01
0,400,2,4,0.01
1,113,5,3,0.01
0,139,7,1,0.01
1,76,7,7,0.01
0,69,6,5,0.01
5,255,21,14,0.01
0,25,3,0,0.01
1,69,8,4,0.01
2,150,16,14,0.01
1,110,14,8,0.01
1,62,7,9,0.01
1,38,2,4,0.01
1,55,7,2,0.01
4,148,17,5,0.01
1,25,3,0,0.01
8,306,33,24,0.01
1,31,3,4,0.01
3,71,8,9,0.01
2,95,12,4,0.01
5,141,15,12,0.01
0,61,8,7,0.01
1,83,10,9,0.01
1,100,11,3,0.01
2,54,7,1,0.01
0,18,2,0,0.01
4,196,21,17,0.01
1,31,3,4,0.01
5,197,22,16,0.01
0,56,6,6,0.01
0,20,2,3,0.01
3,143,16,11,0.01
2,31,3,0,0.01
2,81,8,5,0.01
1,29,3,3,0.01
8,277,30,9,0.01
4,203,22,11,0.01
4,123,14,11,0.01
3,72,8,0,0.01
4,117,11,5,0.01
1,82,10,6,0.01
0,42,5,5,0.01
7,193,21,10,0.01
5,109,13,6,0.01
1,40,5,5,0.01
0,28,4,8,0.01
2,81,9,3,0.01
1,57,5,2,0.01
1,88,12,8,0.01
0,55,7,6,0.01
8,354,19,13,0.01
6,232,24,10,0.01
0,43,6,3,0.01
4,134,10,8,0.01
7,239,25,15,0.01
2,90,8,4,0.01
8,279,29,16,0.01
0,6,1,1,0.01
1,66,6,3,0.01
0,56,7,6,0.01
0,20,3,5,0.01
4,162,17,9,0.01
1,38,5,7,0.01
5,152,18,14,0.01
0,28,3,4,0.01
5,163,20,13,0.01
6,177,21,16,0.01
3,122,14,10,0.01
2,78,9,7,0.01
2,88,10,7,0.01
1,63,8,1,0.01
5,154,18,8,0.01
0,25,3,4,0.01
5,163,19,10,0.01
2,188,9,2,0.01
0,27,3,5,0.01
2,173,16,15,0.01
6,242,20,13,0.01
2,222,19,15,0.01
0,15,2,1,0.01
4,79,9,3,0.01
4,177,16,13,0.01
0,39,5,6,0.01
0,72,3,3,0.01
7,251,28,9,0.01
5,150,17,11,0.7
0,5,1,3,0.68
0,28,3,9,0.63
0,12,1,6,0.61
0,5,1,2,0.6
0,22,2,7,0.56
0,9,1,4,0.54
0,46,4,8,0.5
0,5,1,2,0.5
0,17,1,7,0.47
0,31,3,7,0.44
0,42,1,5,0.42
1,52,3,17,0.37
0,33,1,10,0.35
0,8,1,1,0.34
0,28,2,6,0.33
0,36,3,5,0.31
0,27,3,6,0.3
0,29,3,11,0.28
0,17,2,3,0.27
0,24,3,5,0.26
0,86,7,15,0.24
1,24,3,4,0.23
0,33,4,7,0.22
0,42,4,11,0.21
1,30,3,7,0.2
1,55,6,10,0.19
0,82,4,13,0.18
0,20,2,3,0.17
1,42,4,8,0.17
0,48,4,6,0.16
0,21,1,1,0.16
1,73,6,10,0.15
0,21,1,5,0.15
2,39,4,7,0.14
1,41,5,8,0.14
1,51,6,9,0.13
1,61,3,6,0.13
1,55,5,7,0.12
0,30,4,6,0.12
2,48,4,9,0.12
0,6,1,3,0.11
1,34,4,1,0.11
0,13,2,2,0.11
0,200,16,12,0.1
0,8,1,4,0.1
0,50,6,5,0.1
0,6,1,1,0.1
1,68,7,7,0.1
7,227,18,17,0.09
4,192,16,11,0.08
1,127,7,11,0.08
8,348,34,20,0.07
0,51,4,7,0.07
0,12,1,1,0.07
2,91,7,3,0.06
5,145,16,17,0.06
0,47,6,5,0.06
1,31,3,4,0.06
0,28,3,2,0.06
7,205,20,11,0.06
0,21,3,5,0.05
4,65,6,4,0.05
1,62,5,4,0.05
2,108,11,4,0.05
1,182,9,9,0.05
0,31,3,6,0.05
1,50,4,1,0.05
1,86,7,1,0.05
1,101,9,17,0.05
2,108,8,14,0.04
1,27,3,4,0.04
0,43,3,5,0.04
9,232,24,15,0.04
0,28,4,4,0.04
0,47,6,1,0.04
1,74,8,2,0.04
2,41,4,4,0.04
6,126,13,7,0.04
3,77,6,3,0.04
1,51,6,5,0.04
3,66,4,4,0.04
9,307,31,11,0.04
1,92,8,6,0.04
0,105,1,11,0.03
4,141,12,11,0.03
1,121,9,7,0.03
1,24,3,1,0.03
4,400,25,20,0.03
0,86,11,5,0.03
7,176,20,15,0.03
6,182,20,15,0.03
1,49,6,9,0.03
0,77,7,6,0.03
3,192,14,8,0.03
0,37,5,2,0.03
0,67,5,6,0.03
0,28,3,0,0.03
3,187,15,11,0.03
3,95,9,1,0.03
1,86,4,3,0.03
2,400,5,11,0.03
0,58,7,3,0.03
4,115,13,9,0.03
5,132,12,10,0.02
0,7,1,4,0.02
0,153,6,6,0.02
0,61,1,6,0.02
0,59,1,6,0.02
0,46,3,3,0.02
0,400,2,8,0.02
0,55,1,4,0.02
2,259,12,11,0.02
1,223,12,17,0.02
0,365,7,12,0.02
1,79,5,2,0.02
0,58,7,7,0.02
0,16,2,0,0.02
2,78,9,5,0.02
0,161,7,1,0.02
0,46,6,4,0.02
6,140,16,16,0.02
1,66,8,14,0.02
3,202,22,24,0.02
5,230,27,9,0.02
9,362,35,15,0.02
1,17,2,5,0.02
4,134,14,15,0.02
0,27,4,9,0.02
2,79,10,5,0.02
2,92,11,5,0.02
3,88,9,14,0.02
4,99,9,5,0.02
1,79,6,4,0.02
1,42,5,7,0.02
7,193,18,12,0.02
1,74,6,0,0.02
2,153,11,8,0.02
8,400,24,15,0.02
3,211,19,13,0.02
5,358,15,8,0.01
5,246,17,12,0.01
8,212,22,11,0.01
1,46,5,4,0.01
7,273,25,10,0.01
1,97,9,10,0.01
0,169,9,8,0.01
3,129,11,4,0.01
2,243,21,19,0.01
3,179,18,14,0.01
7,150,16,6,0.01
1,43,5,4,0.01
0,58,7,9,0.01
3,70,9,3,0.01
1,28,3,1,0.01
6,175,20,5,0.01
7,215,22,3,0.01
4,119,14,3,0.01
6,293,29,22,0.01
3,115,13,6,0.01
7,391,31,14,0.01
5,75,7,2,0.01
4,103,10,5,0.01
3,100,10,4,0.01
9,377,41,16,0.01
7,231,23,8,0.01
3,179,11,8,0.01
0,7,1,0,0.01
7,247,25,13,0.01
2,400,19,25,0.01
2,70,7,3,0.01
9,400,37,18,0.01
0,35,4,3,0.01
7,335,23,13,0.01
2,72,8,6,0.01
1,75,8,7,0.01
3,87,6,1,0.01
0,67,7,0,0.01
5,311,28,18,0.01
2,91,10,3,0.01
2,98,8,2,0.01
3,58,6,6,0.01
1,52,3,4,0.01
2,400,12,3,0.01
5,314,21,9,0.01
2,170,6,7,0.01
2,137,16,6,0.01
0,39,3,3,0.01
3,63,8,5,0.01
3,70,9,5,0.01
9,299,30,9,0.01
9,338,36,12,0.01
1,53,5,4,0.01
3,116,13,6,0.01
9,392,45,22,0.01
2,57,8,7,0.01
6,186,22,8,0.01
3,147,16,7,0.01
5,253,28,17,0.01
6,96,9,1,0.01
2,137,13,6,0.01
1,65,7,0,0.01
0,7,1,0,0.01
6,400,20,40,0.01
4,400,15,9,0.01
3,176,8,6,0.01
2,400,6,10,0.01
3,126,11,9,0.01
1,400,2,5,0.01
3,400,5,8,0.01
3,400,16,23,0.01
9,394,37,10,0.01
0,26,2,3,0.01
4,400,8,14,0.01
4,103,11,4,0.01
4,400,15,15,0.01
5,196,11,14,0.01
1,52,7,9,0.01
0,27,4,3,0.01
8,321,37,17,0.01
5,102,11,5,0.01
0,22,3,2,0.01
1,59,8,5,0.01
0,31,4,4,0.01
1,51,6,7,0.01
6,134,15,13,0.01
0,20,3,3,0.01
6,225,21,6,0.01
5,171,15,11,0.01
1,56,6,3,0.01
2,119,14,7,0.01
1,400,14,4,0.01
0,45,5,0,0.01
1,38,4,4,0.01
7,400,18,5,0.01
3,157,14,5,0.01
0,5,1,2,0.01
2,217,16,17,0.01
1,266,11,7,0.01
4,167,17,6,0.01
2,44,4,4,0.01
1,138,13,7,0.01
3,132,14,14,0.01
0,49,6,5,0.01
5,197,21,17,0.01
1,46,5,5,0.01
5,103,11,6,0.01
1,52,6,6,0.01
2,112,15,15,0.01
4,180,18,5,0.01
6,186,20,15,0.7
0,14,2,7,0.67
0,13,2,4,0.64
1,32,2,12,0.58
0,27,3,7,0.53
0,25,3,11,0.49
0,22,3,3,0.47
0,21,2,8,0.45
0,17,2,5,0.43
0,70,7,20,0.38
0,13,2,2,0.37
2,83,8,16,0.34
0,34,4,12,0.32
2,60,7,12,0.29
0,30,4,5,0.28
0,11,1,2,0.28
0,22,2,6,0.27
1,31,4,3,0.26
1,16,2,6,0.26
0,35,3,7,0.24
1,99,10,19,0.21
0,7,1,4,0.21
1,67,4,6,0.2
1,17,2,8,0.2
0,5,1,4,0.2
0,21,3,6,0.19
1,46,4,6,0.19
3,67,6,8,0.17
0,14,2,1,0.17
1,60,7,15,0.15
0,28,3,5,0.15
0,33,4,11,0.15
2,57,6,2,0.14
0,45,4,9,0.14
0,25,2,6,0.13
1,29,3,5,0.13
0,21,3,1,0.13
0,28,3,3,0.13
1,35,3,7,0.12
0,40,5,6,0.12
3,66,6,10,0.12
1,25,3,2,0.12
6,216,19,20,0.11
2,97,8,4,0.1
0,5,1,4,0.1
1,41,4,3,0.1
1,97,10,9,0.1
1,94,3,8,0.1
2,194,19,16,0.09
1,44,5,6,0.09
0,44,3,2,0.08
2,72,8,6,0.08
0,15,2,4,0.08
3,143,11,11,0.08
0,73,4,6,0.07
0,31,3,6,0.07
1,105,6,12,0.07
0,23,2,1,0.07
5,212,16,13,0.06
4,111,13,13,0.06
0,60,5,3,0.06
2,130,5,8,0.06
2,254,11,15,0.05
2,98,8,4,0.05
0,169,3,7,0.05
0,110,3,3,0.05
0,127,3,0,0.05
7,248,26,20,0.04
0,18,2,4,0.04
1,102,12,4,0.04
1,33,4,3,0.04
1,24,2,0,0.04
0,87,9,9,0.04
0,29,3,1,0.04
4,149,16,8,0.04
3,70,7,13,0.04
4,105,9,14,0.04
0,6,1,0,0.04
0,22,3,1,0.04
1,81,6,7,0.04
1,53,7,7,0.04
2,78,4,5,0.04
3,144,8,8,0.04
0,34,3,4,0.04
1,235,20,11,0.03
3,102,6,10,0.03
0,28,3,1,0.03
3,114,7,7,0.03
4,132,14,8,0.03
0,55,5,6,0.03
1,142,10,8,0.03
4,165,19,13,0.03
2,54,6,6,0.03
2,118,12,11,0.03
1,43,5,4,0.03
4,177,20,8,0.03
6,243,29,15,0.03
2,41,5,4,0.03
2,71,9,4,0.03
5,162,14,8,0.03
9,329,35,26,0.03
2,86,9,13,0.03
0,26,3,5,0.03
0,47,3,5,0.03
1,41,2,6,0.03
0,5,1,4,0.02
0,43,6,5,0.02
3,165,16,15,0.02
9,400,40,15,0.02
0,34,4,4,0.02
2,130,15,5,0.02
0,34,1,5,0.02
7,226,23,16,0.02
3,110,12,6,0.02
5,125,13,7,0.02
7,204,22,11,0.02
3,121,12,7,0.02
6,144,14,6,0.02
0,45,3,5,0.02
4,50,5,5,0.02
1,83,8,5,0.02
6,368,27,17,0.02
0,71,4,3,0.02
3,261,15,9,0.02
1,64,4,1,0.02
1,109,8,10,0.02
0,58,3,2,0.02
1,45,2,4,0.02
1,36,4,2,0.02
3,128,12,3,0.02
0,130,14,6,0.02
1,62,7,5,0.02
3,98,11,7,0.02
4,139,13,12,0.02
5,148,12,5,0.02
9,349,38,14,0.02
5,115,14,12,0.02
6,200,23,14,0.02
5,161,11,2,0.02
2,47,6,5,0.02
7,277,32,10,0.02
4,132,13,9,0.02
3,151,10,6,0.02
0,42,3,5,0.02
5,141,14,3,0.02
7,255,23,5,0.02
4,81,8,10,0.02
6,142,17,9,0.02
0,29,3,0,0.02
2,142,14,12,0.02
5,204,24,14,0.02
2,120,9,5,0.02
0,20,3,1,0.02
1,76,9,11,0.02
1,226,9,5,0.01
9,375,32,10,0.01
1,68,6,0,0.01
1,34,2,1,0.01
4,282,11,7,0.01
8,400,28,15,0.01
0,312,10,9,0.01
2,117,10,3,0.01
2,400,11,8,0.01
0,259,6,7,0.01
4,228,11,10,0.01
0,64,2,0,0.01
0,112,8,6,0.01
3,179,6,4,0.01
1,113,10,4,0.01
1,86,8,8,0.01
2,129,13,16,0.01
3,115,5,8,0.01
2,107,10,11,0.01
1,146,16,14,0.01
2,158,18,6,0.01
3,80,8,4,0.01
6,226,19,11,0.01
4,247,28,25,0.01
3,273,32,16,0.01
5,161,19,7,0.01
5,196,20,17,0.01
0,34,5,9,0.01
3,169,18,13,0.01
3,113,13,12,0.01
1,175,22,14,0.01
1,38,5,5,0.01
8,296,33,15,0.01
3,71,8,5,0.01
1,67,8,9,0.01
5,210,23,19,0.01
9,371,39,17,0.01
0,82,9,9,0.01
2,250,13,9,0.01
1,106,11,3,0.01
0,31,3,4,0.01
3,176,12,2,0.01
3,111,7,4,0.01
4,72,7,5,0.01
1,117,11,4,0.01
1,33,3,2,0.01
3,142,11,5,0.01
0,48,5,8,0.01
4,129,16,11,0.01
4,145,16,6,0.01
3,108,11,3,0.01
0,21,3,6,0.01
3,107,9,8,0.01
2,133,10,6,0.01
8,259,26,12,0.01
5,256,28,16,0.01
5,324,23,11,0.01
1,55,7,7,0.01
8,254,14,12,0.01
9,350,35,13,0.01
1,30,3,1,0.01
6,141,14,17,0.01
1,50,5,1,0.01
2,38,3,1,0.01
8,400,42,25,0.01
9,377,38,19,0.01
6,179,20,22,0.01
0,11,1,3,0.01
3,192,18,20,0.01
3,77,9,10,0.01
0,92,12,8,0.01
2,77,7,8,0.01
0,33,3,4,0.01
5,186,13,7,0.01
2,399,14,9,0.01
0,13,2,1,0.01
7,147,17,16,0.01
2,80,7,3,0.01
1,43,5,8,0.01
3,131,9,9,0.01
4,124,12,12,0.01
1,59,8,9,0.01
3,156,19,9,0.01
1,66,5,5,0.01
3,99,10,11,0.01
1,23,3,1,0.01
7,237,27,12,0.01
7,295,31,12,0.01
5,283,18,11,0.01
8,400,33,16,0.01
1,133,12,3,0.01
1,22,2,0,0.01
3,183,17,2,0.01
0,30,4,0,0.01
7,247,24,3,0.01
6,119,12,7,0.01
0,166,2,5,0.7
0,16,2,6,0.66
0,6,1,2,0.65
0,5,1,3,0.64
0,7,1,3,0.62
0,5,1,2,0.61
0,9,1,4,0.6
0,27,2,7,0.54
0,9,1,5,0.52
0,26,3,5,0.49
0,40,2,15,0.43
0,26,3,4,0.42
0,23,1,6,0.4
0,24,1,6,0.38
2,91,8,16,0.34
2,72,7,5,0.31
0,15,1,2,0.3
1,20,2,3,0.29
1,77,8,12,0.26
0,10,1,1,0.26
0,13,2,2,0.25
2,66,7,12,0.23
0,22,3,5,0.23
2,112,10,14,0.2
0,9,1,2,0.2
1,56,6,7,0.19
0,13,2,3,0.19
4,81,6,9,0.17
0,19,1,4,0.17
0,8,1,3,0.17
3,123,14,17,0.15
0,27,2,3,0.14
2,125,13,16,0.13
0,5,1,3,0.13
0,228,1,23,0.11
1,68,8,11,0.11
0,85,9,11,0.1
0,18,2,3,0.1
2,127,7,6,0.09
1,47,6,11,0.09
0,13,1,4,0.09
0,113,9,10,0.09
0,10,1,4,0.08
1,57,6,5,0.08
4,220,17,10,0.07
4,181,13,12,0.07
2,61,7,4,0.07
1,56,5,3,0.07
1,144,12,11,0.07
2,50,5,7,0.06
3,165,16,3,0.06
3,100,8,7,0.06
4,119,12,9,0.06
6,381,28,20,0.05
0,34,1,6,0.05
0,14,2,1,0.05
1,154,4,10,0.05
9,400,36,28,0.04
5,133,10,8,0.04
6,217,18,8,0.04
3,148,16,9,0.04
5,246,19,4,0.04
0,25,3,4,0.04
1,159,3,10,0.04
3,119,11,12,0.03
0,103,13,9,0.03
3,108,9,6,0.03
5,381,30,27,0.03
0,63,3,0,0.03
2,105,10,7,0.03
0,65,1,6,0.03
2,92,7,4,0.03
3,224,13,7,0.03
0,21,1,3,0.03
1,235,9,12,0.03
0,80,9,7,0.03
0,124,4,8,0.03
2,379,7,27,0.03
4,281,15,8,0.02
0,82,1,7,0.02
0,28,3,3,0.02
3,133,6,3,0.02
5,213,16,10,0.02
0,126,9,6,0.02
0,53,4,7,0.02
1,79,9,9,0.02
1,85,6,6,0.02
2,66,6,6,0.02
3,62,6,4,0.02
5,377,31,13,0.02
0,29,2,1,0.02
2,89,8,7,0.02
3,127,13,11,0.02
0,32,3,5,0.02
3,135,12,9,0.02
4,217,24,13,0.02
9,400,45,17,0.02
0,20,3,5,0.02
0,70,8,4,0.02
2,98,9,7,0.02
0,32,3,2,0.02
1,139,5,8,0.02
4,112,12,7,0.02
2,154,12,8,0.02
5,267,19,12,0.02
0,96,3,6,0.02
1,122,8,8,0.02
2,142,5,5,0.02
2,102,11,5,0.02
0,103,1,5,0.02
5,214,19,12,0.02
0,400,1,6,0.02
1,156,2,6,0.02
8,396,40,14,0.02
0,148,3,5,0.01
0,69,9,6,0.01
1,79,7,2,0.01
0,13,1,3,0.01
3,60,4,8,0.01
0,35,1,3,0.01
2,148,17,8,0.01
5,153,19,7,0.01
7,292,26,12,0.01
5,248,26,18,0.01
1,35,2,0,0.01
4,281,15,8,0.01
9,400,34,12,0.01
1,81,3,3,0.01
6,330,22,10,0.01
1,256,7,6,0.01
3,171,19,11,0.01
0,41,3,2,0.01
5,149,9,2,0.01
0,69,1,4,0.01
0,45,3,5,0.01
8,359,24,8,0.01
0,400,0,5,0.01
0,38,4,4,0.01
4,336,26,16,0.01
8,400,28,9,0.01
7,146,12,9,0.01
0,333,3,7,0.01
9,342,35,15,0.01
8,390,30,8,0.01
0,51,4,7,0.01
5,173,19,10,0.01
4,143,16,9,0.01
2,131,12,6,0.01
2,102,11,9,0.01
1,55,7,4,0.01
3,91,11,8,0.01
2,69,8,5,0.01
2,84,8,6,0.01
2,78,10,4,0.01
2,107,13,10,0.01
1,42,4,4,0.01
3,108,12,4,0.01
7,325,31,20,0.01
1,59,7,4,0.01
2,69,6,3,0.01
5,233,17,8,0.01
3,174,19,7,0.01
2,96,9,7,0.01
7,400,27,15,0.01
4,277,13,10,0.01
5,104,10,4,0.01
1,39,3,6,0.01
3,202,16,16,0.01
7,276,28,15,0.01
0,105,11,8,0.01
3,271,19,18,0.01
1,47,6,1,0.01
3,138,15,1,0.01
7,283,28,19,0.01
2,64,8,0,0.01
2,171,9,1,0.01
4,103,11,8,0.01
1,64,7,1,0.01
3,186,15,13,0.01
3,59,7,9,0.01
0,35,3,3,0.01
6,139,15,6,0.01
2,292,16,22,0.01
1,400,1,6,0.01
9,400,41,23,0.01
5,245,26,8,0.01
9,239,19,12,0.01
9,265,28,7,0.01
2,223,12,8,0.01
1,39,5,6,0.01
4,206,23,14,0.01
3,141,15,8,0.01
0,29,3,3,0.01
1,52,5,5,0.01
3,70,8,6,0.01
0,41,6,5,0.01
1,31,4,1,0.01
1,34,4,2,0.01
0,5,1,4,0.01
0,41,6,11,0.01
4,89,11,4,0.01
0,32,3,3,0.01
5,111,14,19,0.01
4,164,18,16,0.01
2,126,11,13,0.01
3,97,10,9,0.01
3,80,9,7,0.01
2,150,8,12,0.01
1,135,14,5,0.01
6,279,26,13,0.01
7,343,33,14,0.01
2,135,14,11,0.01
1,120,7,7,0.01
1,152,5,5,0.01
1,77,3,0,0.01
5,373,20,17,0.01
0,75,6,5,0.01
6,191,15,2,0.01
6,162,16,11,0.01
5,203,18,22,0.01
3,58,6,6,0.01
1,61,6,3,0.01
1,51,6,1,0.01
7,272,28,17,0.01
0,39,3,1,0.01
1,89,9,4,0.01
1,123,5,5,0.01
2,59,7,2,0.01
1,126,10,8,0.01
8,279,29,12,0.01
4,153,14,12,0.01
1,63,6,1,0.01
1,104,11,13,0.01
0,117,7,6,0.01
0,58,6,6,0.01
4,175,17,16,0.01
2,110,12,8,0.01
1,53,4,3,0.01
4,139,17,10,0.01
9,311,25,12,0.01
1,72,7,3,0.01
0,49,4,3,0.01
0,48,3,3,0.01
0,29,4,1,0.01
7,219,25,26,0.01
3,165,17,11,0.01
4,149,8,1,0.01
5,142,16,16,0.01
2,100,11,9,0.01
3,111,11,10,0.01
1,92,11,7,0.7
0,9,1,1,0.68
0,9,1,5,0.66
0,19,2,10,0.62
0,6,1,1,0.61
0,26,3,11,0.58
0,7,1,4,0.56
0,6,1,4,0.55
0,26,3,11,0.52
0,9,1,3,0.51
0,12,1,0,0.49
0,6,1,0,0.49
0,63,2,19,0.42
1,67,7,12,0.36
0,5,1,3,0.36
2,77,7,17,0.31
0,6,1,2,0.31
0,43,4,7,0.29
0,31,3,11,0.28
0,26,3,9,0.27
0,25,2,8,0.25
1,18,2,4,0.25
0,6,1,1,0.25
1,31,4,3,0.24
2,79,10,16,0.23
2,92,10,17,0.2
0,20,3,6,0.2
0,50,6,6,0.19
0,27,4,6,0.19
0,22,3,5,0.19
3,97,11,19,0.17
3,59,6,9,0.16
0,7,1,3,0.16
0,5,1,3,0.16
0,37,2,4,0.16
0,29,4,5,0.15
0,31,3,3,0.15
7,269,30,27,0.13
8,321,33,30,0.11
1,34,3,7,0.11
2,133,15,9,0.1
2,89,11,10,0.1
0,98,13,12,0.1
4,192,15,15,0.09
0,20,2,1,0.08
4,137,16,25,0.08
0,26,3,2,0.08
2,170,18,15,0.07
0,25,3,5,0.07
6,140,12,12,0.07
4,267,21,18,0.07
3,101,11,12,0.07
3,88,11,6,0.06
0,53,6,10,0.06
0,111,4,8,0.06
1,85,9,5,0.06
7,213,21,24,0.06
2,96,10,10,0.06
2,30,2,2,0.06
8,205,18,8,0.05
2,72,6,8,0.05
7,318,35,25,0.05
0,35,4,7,0.05
6,155,15,15,0.05
5,140,15,6,0.04
1,98,11,8,0.04
0,69,9,11,0.04
0,48,5,6,0.04
4,148,16,19,0.04
8,317,36,25,0.04
4,118,13,13,0.04
